date,cycle,open,lastclose,close,high,low,share,amount,time,macd,avg5,avg10,avg20,avg60
20160823,60,23.27,,23.27,23.27,23.27,17900.0,,52440,0.0,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,61400.0,,52500,0.0,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,22100.0,,52560,0.0,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,23100.0,,52620,0.0,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,11500.0,,52680,0.0,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,19800.0,,52740,0.0,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,32200.0,,52800,0.0,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,28200.0,,52860,0.0,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,24600.0,,52920,0.0,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,23700.0,,52980,0.0,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,20300.0,,53040,0.0,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,18200.0,,53100,0.0,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,43900.0,,53160,0.0,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,10400.0,,53220,0.0,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,34800.0,,53280,0.0,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,5200.0,,53340,0.0,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,6200.0,,53400,0.0,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,109100.0,,53460,0.0,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,42700.0,,53520,0.0,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,9000.0,,53580,0.0,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,29400.0,,53640,0.0,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,17200.0,,53700,0.0,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,11700.0,,53760,0.0,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,500.0,,53820,0.0,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,12500.0,,53940,0.0,23.27,23.27,23.27,
